show_id,type,title,date_added,release_year,rating,duration,duration_type,null,null,null,null
s8365,Movie,The Intent 2: The Come Up,"February 21, 2019",2018,TV-MA,103,min,null,null,null,null
s8404,Movie,The Look of Silence,"February 26, 2016",2014,PG-13,103,min,null,null,null,null
s8452,Movie,The Perks of Being a Wallflower,"April 1, 2020",2012,PG-13,103,min,null,null,null,null
s8494,Movie,The Rover,"July 19, 2018",2014,R,103,min,null,null,null,null
s8548,Movie,The Unknown Known,"February 22, 2019",2013,PG-13,103,min,null,null,null,null
s8695,Movie,War,"April 1, 2019",2007,R,103,min,null,null,null,null
s8729,Movie,When Two Worlds Collide,"November 30, 2016",2016,TV-14,103,min,null,null,null,null
s57,Movie,Naruto Shippuden the Movie: Blood Prison,"September 15, 2021",2011,TV-14,102,min,null,null,null,null
s158,Movie,Level 16,"September 1, 2021",2018,TV-14,102,min,null,null,null,null
s251,Movie,A Faraway Land,"August 19, 2021",2020,TV-PG,102,min,null,null,null,null
s300,Movie,The Swarm,"August 6, 2021",2021,TV-14,102,min,null,null,null,null
s318,Movie,Pray Away,"August 3, 2021",2021,PG-13,102,min,null,null,null,null
s344,Movie,My Girl,"August 1, 2021",1991,PG-13,102,min,null,null,null,null
s4080,TV Show,Unsolved,"February 27, 2019",2018,TV-MA,1,Season,null,null,null,null
s358,Movie,The Machinist,"August 1, 2021",2004,R,102,min,null,null,null,null
s376,Movie,Resort to Love,"July 29, 2021",2021,TV-14,102,min,null,null,null,null
s434,Movie,Milkwater,"July 20, 2021",2020,TV-MA,102,min,null,null,null,null
s469,Movie,The Guide to the Perfect Family,"July 14, 2021",2021,TV-MA,102,min,null,null,null,null
s4085,TV Show,Chef's Table,"February 22, 2019",2019,TV-MA,6,Seasons,null,null,null,null
s484,Movie,Last Summer,"July 9, 2021",2021,TV-MA,102,min,null,null,null,null
s740,Movie,Wish Dragon,"June 11, 2021",2021,PG,102,min,null,null,null,null
s890,Movie,The Woman in the Window,"May 14, 2021",2021,R,102,min,null,null,null,null
s896,Movie,Oxygen,"May 12, 2021",2021,TV-14,102,min,null,null,null,null
s4090,TV Show,The Big Family Cooking Showdown,"February 22, 2019",2018,TV-PG,2,Seasons,null,null,null,null
s4091,TV Show,Z4,"February 22, 2019",2018,TV-PG,2,Seasons,null,null,null,null
s956,Movie,Under Siege,"May 1, 2021",1992,R,102,min,null,null,null,null
s979,Movie,Deliha,"April 23, 2021",2014,TV-MA,102,min,null,null,null,null
s980,Movie,Düğün Dernek,"April 23, 2021",2013,TV-MA,102,min,null,null,null,null
s991,Movie,Niyazi Gül Dörtnala,"April 23, 2021",2015,TV-MA,102,min,null,null,null,null
s1018,Movie,Dhobi Ghat (Mumbai Diaries),"April 17, 2021",2010,TV-MA,102,min,null,null,null,null
s1032,Movie,Into the Beat,"April 16, 2021",2020,TV-14,102,min,null,null,null,null
s1035,Movie,Synchronic,"April 16, 2021",2020,R,102,min,null,null,null,null
s1084,Movie,The Stand-In,"April 10, 2021",2020,R,102,min,null,null,null,null
s1140,Movie,The Stepfather,"April 1, 2021",2009,PG-13,102,min,null,null,null,null
s1179,Movie,Jiu Jitsu,"March 20, 2021",2020,R,102,min,null,null,null,null
s1268,Movie,Who Am I,"February 26, 2021",2014,TV-MA,102,min,null,null,null,null
s1325,Movie,Middle of Nowhere,"February 11, 2021",2012,R,102,min,null,null,null,null
s1327,Movie,Squared Love,"February 11, 2021",2021,TV-14,102,min,null,null,null,null
s4105,TV Show,Hjørdis,"February 15, 2019",2015,TV-MA,1,Season,null,null,null,null
s4106,TV Show,Larry Charles' Dangerous World of Comedy,"February 15, 2019",2019,TV-MA,1,Season,null,null,null,null
s1383,Movie,She Is,"January 26, 2021",2019,TV-PG,102,min,null,null,null,null
s1413,Movie,Wish You,"January 15, 2021",2021,TV-PG,102,min,null,null,null,null
s1414,Movie,Tanda Tanya,"January 14, 2021",2011,TV-MA,102,min,null,null,null,null
s4110,TV Show,The 43,"February 15, 2019",2019,TV-MA,1,Season,null,null,null,null
s1469,Movie,What Happened to Mr. Cha?,"January 1, 2021",2021,TV-MA,102,min,null,null,null,null
s4112,TV Show,The Kirlian Frequency,"February 15, 2019",2017,TV-14,1,Season,null,null,null,null
s1494,Movie,Isa Pa with Feelings,"December 25, 2020",2019,TV-G,102,min,null,null,null,null
s1526,Movie,Eggnoid: Love & Time Portal,"December 17, 2020",2019,TV-14,102,min,null,null,null,null
s4115,TV Show,Barbie Dreamhouse Adventures,"February 14, 2019",2018,TV-Y,3,Seasons,null,null,null,null
s1621,Movie,Peppermint,"December 1, 2020",2018,R,102,min,null,null,null,null
s4117,TV Show,Velvet Colección,"February 14, 2019",2018,TV-14,2,Seasons,null,null,null,null
s1691,Movie,Whose Streets?,"November 16, 2020",2017,R,102,min,null,null,null,null
s4119,TV Show,Iron Ladies,"February 9, 2019",2018,TV-14,1,Season,null,null,null,null
s4120,TV Show,The Break,"February 9, 2019",2018,TV-MA,2,Seasons,null,null,null,null
s1736,Movie,One More Try,"November 5, 2020",2012,TV-14,102,min,null,null,null,null
s1762,Movie,Little Monsters,"November 1, 2020",1989,PG,102,min,null,null,null,null
s4123,TV Show,One Day at a Time,"February 8, 2019",2019,TV-PG,3,Seasons,null,null,null,null
s1806,Movie,Bending the Arc,"October 22, 2020",2017,TV-MA,102,min,null,null,null,null
s1817,Movie,Tremors: Shrieker Island,"October 20, 2020",2020,PG-13,102,min,null,null,null,null
s4126,TV Show,The Last of the Schmucks,"February 7, 2019",2017,TV-MA,1,Season,null,null,null,null
s4127,TV Show,Hidden Worlds,"February 5, 2019",2018,TV-14,1,Season,null,null,null,null
s4128,TV Show,Live,"February 5, 2019",2018,TV-MA,1,Season,null,null,null,null
s1903,Movie,All Because of You,"October 1, 2020",2020,TV-PG,102,min,null,null,null,null
s4130,TV Show,Safe,"February 5, 2019",2018,TV-MA,1,Season,null,null,null,null
s4131,TV Show,Tayee,"February 5, 2019",2018,TV-MA,1,Season,null,null,null,null
s4132,TV Show,Violet Evergarden,"February 5, 2019",2018,TV-14,1,Season,null,null,null,null
s4133,TV Show,Romance is a bonus book,"February 3, 2019",2019,TV-14,1,Season,null,null,null,null
s1964,Movie,DTC Yukemuri Junjo Hen From High & Low,"September 20, 2020",2018,TV-PG,102,min,null,null,null,null
s2011,Movie,How to Train Your Dragon 2,"September 11, 2020",2014,PG,102,min,null,null,null,null
s2030,Movie,The Babysitter: Killer Queen,"September 10, 2020",2020,TV-MA,102,min,null,null,null,null
s2118,Movie,Crazy Awesome Teachers,"August 17, 2020",2020,TV-PG,102,min,null,null,null,null
s2122,Movie,Seventh Son,"August 16, 2020",2014,PG-13,102,min,null,null,null,null
s2192,Movie,Retablo,"July 30, 2020",2017,TV-MA,102,min,null,null,null,null
s2197,Movie,Redemption,"July 29, 2020",2019,TV-MA,102,min,null,null,null,null
s2234,Movie,MILF,"July 16, 2020",2018,TV-MA,102,min,null,null,null,null
s4142,TV Show,Littlest Pet Shop: A World of Our Own,"February 1, 2019",2018,TV-Y7,2,Seasons,null,null,null,null
s4143,TV Show,Russian Doll,"February 1, 2019",2019,TV-MA,1,Season,null,null,null,null
s4144,TV Show,Sparta,"February 1, 2019",2018,TV-MA,1,Season,null,null,null,null
s4145,TV Show,Sword Art Online Alternative: Gun Gale Online,"February 1, 2019",2018,TV-MA,1,Season,null,null,null,null
s2320,Movie,Under the Riccione Sun,"July 1, 2020",2020,TV-MA,102,min,null,null,null,null
s2428,Movie,Hot Sweet Sour,"June 4, 2020",2017,TV-14,102,min,null,null,null,null
s2482,Movie,#FriendButMarried,"May 21, 2020",2018,TV-G,102,min,null,null,null,null
s2613,Movie,Beynelmilel,"April 28, 2020",2006,TV-MA,102,min,null,null,null,null
s4150,TV Show,Paprika,"January 31, 2019",2018,TV-Y,1,Season,null,null,null,null
s2905,Movie,Miss Virginia,"February 16, 2020",2019,TV-MA,102,min,null,null,null,null
s2926,Movie,To All the Boys: P.S. I Still Love You,"February 12, 2020",2020,TV-14,102,min,null,null,null,null
s3045,Movie,"Live Twice, Love Once","January 7, 2020",2020,TV-MA,102,min,null,null,null,null
s3071,Movie,Posesif,"January 1, 2020",2017,TV-MA,102,min,null,null,null,null
s3091,Movie,Blitz Patrollie,"December 27, 2019",2013,TV-MA,102,min,null,null,null,null
s3435,Movie,The Influence,"October 11, 2019",2019,TV-MA,102,min,null,null,null,null
s3451,Movie,In the Tall Grass,"October 4, 2019",2019,TV-MA,102,min,null,null,null,null
s3452,Movie,Kids on the Block,"October 4, 2019",2019,TV-PG,102,min,null,null,null,null
s3483,Movie,Deliha 2,"September 27, 2019",2018,TV-PG,102,min,null,null,null,null
s3550,Movie,Mi amigo Alexis,"August 30, 2019",2019,TV-PG,102,min,null,null,null,null
s3626,Movie,No One Will Ever Know,"August 5, 2019",2017,TV-MA,102,min,null,null,null,null
s3651,Movie,Twins Mission,"July 21, 2019",2007,TV-MA,102,min,null,null,null,null
s4163,TV Show,A Taiwanese Tale of Two Cities,"January 27, 2019",2018,TV-MA,1,Season,null,null,null,null
s4164,TV Show,Z Nation,"January 27, 2019",2018,TV-MA,5,Seasons,null,null,null,null
s3826,Movie,Backdraft 2,"May 14, 2019",2019,R,102,min,null,null,null,null
s3900,Movie,Music Teacher,"April 19, 2019",2019,TV-14,102,min,null,null,null,null
s4167,TV Show,Black Earth Rising,"January 25, 2019",2018,TV-MA,1,Season,null,null,null,null
s4168,TV Show,Club of Crows,"January 25, 2019",2019,TV-MA,4,Seasons,null,null,null,null
s4169,TV Show,Examination of Conscience,"January 25, 2019",2019,TV-MA,1,Season,null,null,null,null
s3911,Movie,Bollywood Calling,"April 15, 2019",2001,TV-MA,102,min,null,null,null,null
s3964,Movie,Bayonet,"March 29, 2019",2019,TV-MA,102,min,null,null,null,null
s4172,TV Show,The Perfect Match,"January 25, 2019",2017,TV-14,1,Season,null,null,null,null
s4173,TV Show,Conversations with a Killer: The Ted Bundy Tapes,"January 24, 2019",2019,TV-MA,1,Season,null,null,null,null
s4073,Movie,Evening Shadows,"February 27, 2019",2018,TV-PG,102,min,null,null,null,null
s4175,TV Show,Innocent,"January 23, 2019",2017,TV-MA,1,Season,null,null,null,null
s4103,Movie,Chameli,"February 15, 2019",2004,TV-14,102,min,null,null,null,null
s4193,Movie,Revenger,"January 15, 2019",2018,TV-MA,102,min,null,null,null,null
s4213,Movie,And Breathe Normally,"January 4, 2019",2018,TV-14,102,min,null,null,null,null
s4179,TV Show,Marvel's The Punisher,"January 18, 2019",2019,TV-MA,2,Seasons,null,null,null,null
s4180,TV Show,Memory Love,"January 18, 2019",2017,TV-14,1,Season,null,null,null,null
s4387,Movie,The Princess Switch,"November 16, 2018",2018,TV-G,102,min,null,null,null,null
s4485,Movie,Scorpion King 5: Book of Souls,"October 23, 2018",2018,PG-13,102,min,null,null,null,null
s4599,Movie,Pizza,"October 1, 2018",2014,TV-14,102,min,null,null,null,null
s4184,TV Show,The World's Most Extraordinary Homes,"January 18, 2019",2019,TV-G,3,Seasons,null,null,null,null
s4185,TV Show,Trigger Warning with Killer Mike,"January 18, 2019",2019,TV-MA,1,Season,null,null,null,null
s4660,Movie,The Most Assassinated Woman in the World,"September 7, 2018",2018,TV-MA,102,min,null,null,null,null
s4919,Movie,Psychokinesis,"April 25, 2018",2018,TV-MA,102,min,null,null,null,null
s4966,Movie,Trailer Park Boys: Countdown to Liquor Day,"March 30, 2018",2009,R,102,min,null,null,null,null
s4971,Movie,"Game Over, Man!","March 23, 2018",2018,TV-MA,102,min,null,null,null,null
s4190,TV Show,Lavender,"January 15, 2019",2002,TV-14,1,Season,null,null,null,null
s5048,Movie,The Cloverfield Paradox,"February 5, 2018",2018,PG-13,102,min,null,null,null,null
s5052,Movie,The Bros,"February 2, 2018",2017,TV-14,102,min,null,null,null,null
s5060,Movie,A Futile and Stupid Gesture,"January 26, 2018",2018,TV-MA,102,min,null,null,null,null
s5103,Movie,Goon: Last of the Enforcers,"December 30, 2017",2016,R,102,min,null,null,null,null
s5224,Movie,Clair Obscur,"October 13, 2017",2016,TV-MA,102,min,null,null,null,null
s5266,Movie,The Bar,"September 24, 2017",2017,TV-MA,102,min,null,null,null,null
s4197,TV Show,La Grande Chaumière Violette,"January 14, 2019",2016,TV-14,1,Season,null,null,null,null
s5418,Movie,I Am Michael,"June 26, 2017",2015,TV-MA,102,min,null,null,null,null
s5433,Movie,"Oh, Hello On Broadway","June 13, 2017",2017,TV-MA,102,min,null,null,null,null
s4200,TV Show,Back with the Ex,"January 11, 2019",2018,TV-MA,1,Season,null,null,null,null
s4201,TV Show,Friends from College,"January 11, 2019",2019,TV-MA,2,Seasons,null,null,null,null
s4202,TV Show,Hardy Bucks,"January 11, 2019",2018,TV-MA,4,Seasons,null,null,null,null
s4203,TV Show,Horrid Henry,"January 11, 2019",2019,TV-Y7,2,Seasons,null,null,null,null
s5447,Movie,Lucid Dream,"June 2, 2017",2017,TV-MA,102,min,null,null,null,null
s5557,Movie,The Discovery,"March 31, 2017",2017,TV-MA,102,min,null,null,null,null
s5580,Movie,Burning Sands,"March 10, 2017",2017,TV-MA,102,min,null,null,null,null
s4207,TV Show,Pocoyo,"January 10, 2019",2017,TV-Y,4,Seasons,null,null,null,null
s4208,TV Show,When Heroes Fly,"January 10, 2019",2018,TV-MA,1,Season,null,null,null,null
s5627,Movie,O Silêncio do Céu,"January 25, 2017",2016,TV-MA,102,min,null,null,null,null
s5993,Movie,16 Blocks,"November 1, 2019",2006,PG-13,102,min,null,null,null,null
s5994,Movie,17 Again,"January 1, 2021",2009,PG-13,102,min,null,null,null,null
s6063,Movie,A Walk to Remember,"July 1, 2020",2002,PG,102,min,null,null,null,null
s6111,Movie,Alejandro Sanz: What I Was Is What I Am,"August 18, 2018",2018,TV-MA,102,min,null,null,null,null
s6148,Movie,American Psycho,"September 1, 2019",2000,R,102,min,null,null,null,null
s6196,Movie,Attacking the Devil: Harold Evans and the Last Nazi War Crime,"May 15, 2016",2014,TV-14,102,min,null,null,null,null
s4216,TV Show,See You in Time,"January 4, 2019",2017,TV-14,1,Season,null,null,null,null
s4217,TV Show,Déjà Vu,"January 2, 2019",2013,TV-14,1,Season,null,null,null,null
s6371,Movie,Bratz: The Movie,"June 29, 2020",2007,PG,102,min,null,null,null,null
s4219,TV Show,A Series of Unfortunate Events,"January 1, 2019",2019,TV-PG,3,Seasons,null,null,null,null
s6687,Movie,Elstree 1976,"September 6, 2016",2015,TV-PG,102,min,null,null,null,null
s4221,TV Show,COMEDIANS of the world,"January 1, 2019",2019,TV-MA,13,Seasons,null,null,null,null
s6703,Movie,Equals,"October 28, 2018",2015,PG-13,102,min,null,null,null,null
s6716,Movie,Evolution,"November 20, 2019",2001,PG-13,102,min,null,null,null,null
s6740,Movie,Fandry,"January 1, 2018",2014,NR,102,min,null,null,null,null
s6760,Movie,First Kill,"September 1, 2019",2017,R,102,min,null,null,null,null
s6769,Movie,Flimflam,"June 13, 2019",2016,TV-14,102,min,null,null,null,null
s4227,TV Show,The Paper,"January 1, 2019",2018,TV-MA,2,Seasons,null,null,null,null
s4228,TV Show,Tidying Up with Marie Kondo,"January 1, 2019",2019,TV-PG,1,Season,null,null,null,null
s6898,Movie,Green White Green (And All the Beautiful Colours in My Mosaic of Madness),"January 1, 2018",2016,TV-MA,102,min,null,null,null,null
s6957,Movie,Hell or High Water,"January 1, 2019",2016,R,102,min,null,null,null,null
s6988,Movie,Holy Man 3,"July 30, 2018",2010,TV-MA,102,min,null,null,null,null
s7088,Movie,Into the Forest,"November 7, 2018",2015,R,102,min,null,null,null,null
s7131,Movie,Jimi Hendrix,"November 1, 2019",1973,R,102,min,null,null,null,null
s7372,Movie,Mad World,"September 20, 2018",2016,TV-MA,102,min,null,null,null,null
s7519,Movie,Mr. Gaga: A True Story of Love and Dance,"June 15, 2017",2015,TV-14,102,min,null,null,null,null
s7560,Movie,Naruto Shippuden : Blood Prison,"September 1, 2017",2011,TV-14,102,min,null,null,null,null
s7621,Movie,Now and Then,"August 2, 2019",1995,PG-13,102,min,null,null,null,null
s7648,Movie,Oklahoma City,"April 19, 2017",2017,TV-14,102,min,null,null,null,null
s7687,Movie,Outlawed,"February 15, 2019",2018,TV-MA,102,min,null,null,null,null
s7936,Movie,Sarah's Key,"September 21, 2019",2010,PG-13,102,min,null,null,null,null
s7981,Movie,Sen Kimsin?,"March 10, 2017",2012,TV-14,102,min,null,null,null,null
s8165,Movie,Ten Years,"February 12, 2019",2015,TV-MA,102,min,null,null,null,null
s8260,Movie,The Crow,"January 1, 2019",1994,R,102,min,null,null,null,null
s8481,Movie,The Rehearsal,"January 1, 2018",2016,TV-MA,102,min,null,null,null,null
s8643,Movie,Tusk,"July 24, 2018",2014,R,102,min,null,null,null,null
s8720,Movie,What a Wonderful Family!,"July 1, 2018",2017,TV-14,102,min,null,null,null,null
s156,Movie,Labyrinth,"September 1, 2021",1986,PG,101,min,null,null,null,null
s159,Movie,Love Don't Cost a Thing,"September 1, 2021",2003,PG-13,101,min,null,null,null,null
s282,Movie,Brother Jekwu,"August 11, 2021",2016,TV-14,101,min,null,null,null,null
s354,Movie,The Haunting in Connecticut 2: Ghosts of Georgia,"August 1, 2021",2013,R,101,min,null,null,null,null
s4251,TV Show,Pioneers: First Women Filmmakers*,"December 30, 2018",1925,TV-14,1,Season,null,null,null,null
s4252,TV Show,In Family We Trust,"December 29, 2018",2018,TV-MA,1,Season,null,null,null,null
s440,Movie,Deep,"July 16, 2021",2021,TV-MA,101,min,null,null,null,null
s482,Movie,How I Became a Superhero,"July 9, 2021",2021,TV-MA,101,min,null,null,null,null
s4255,TV Show,Hashoter Hatov,"December 28, 2018",2015,TV-MA,1,Season,null,null,null,null
s532,Movie,Rise: Ini Kalilah,"July 6, 2021",2018,TV-PG,101,min,null,null,null,null
s4257,TV Show,Murder Mountain,"December 28, 2018",2018,TV-MA,1,Season,null,null,null,null
s4258,TV Show,Selection Day,"December 28, 2018",2018,TV-14,1,Season,null,null,null,null
s582,Movie,Mortal Kombat,"July 1, 2021",1995,PG-13,101,min,null,null,null,null
s587,Movie,Pet Sematary 2,"July 1, 2021",1992,R,101,min,null,null,null,null
s4261,TV Show,Stand Up and Away! with Brian Regan,"December 24, 2018",2018,TV-PG,1,Season,null,null,null,null
s4262,TV Show,Way Back into Love,"December 24, 2018",2011,TV-14,1,Season,null,null,null,null
s4263,TV Show,Watership Down,"December 23, 2018",2018,TV-PG,1,Season,null,null,null,null
s4264,TV Show,Demon's Path,"December 22, 2018",2018,TV-14,1,Season,null,null,null,null
s4265,TV Show,People Just Do Nothing,"December 22, 2018",2018,TV-MA,5,Seasons,null,null,null,null
s4266,TV Show,Single Ladies Senior,"December 22, 2018",2018,TV-MA,1,Season,null,null,null,null
s4267,TV Show,7 Days Out,"December 21, 2018",2018,TV-PG,1,Season,null,null,null,null
s590,Movie,Red Joan,"July 1, 2021",2019,R,101,min,null,null,null,null
s636,Movie,Here Comes the Rain,"June 25, 2021",2010,TV-MA,101,min,null,null,null,null
s4270,TV Show,Jojo's World,"December 21, 2018",2017,TV-14,1,Season,null,null,null,null
s4271,TV Show,LAST HOPE,"December 21, 2018",2018,TV-14,2,Seasons,null,null,null,null
s4272,TV Show,Lion Pride,"December 21, 2018",2017,TV-MA,1,Season,null,null,null,null
s4273,TV Show,Love @ Seventeen,"December 21, 2018",2016,TV-14,1,Season,null,null,null,null
s4274,TV Show,Perfume,"December 21, 2018",2018,TV-MA,1,Season,null,null,null,null
s4275,TV Show,Sirius the Jaeger,"December 21, 2018",2018,TV-MA,1,Season,null,null,null,null
s694,Movie,Ali & Ratu Ratu Queens,"June 17, 2021",2021,TV-14,101,min,null,null,null,null
s4277,TV Show,Wolf,"December 21, 2018",2018,TV-MA,1,Season,null,null,null,null
s699,Movie,Fan Girl,"June 17, 2021",2020,TV-MA,101,min,null,null,null,null
s719,Movie,Life of Crime,"June 15, 2021",2013,R,101,min,null,null,null,null
s4280,TV Show,Fate/stay night: Unlimited Blade Works,"December 20, 2018",2015,TV-14,2,Seasons,null,null,null,null
s775,Movie,2 Hearts,"June 2, 2021",2020,PG-13,101,min,null,null,null,null
s787,Movie,Company of Heroes,"June 2, 2021",2013,R,101,min,null,null,null,null
s788,Movie,Cradle 2 the Grave,"June 2, 2021",2003,R,101,min,null,null,null,null
s810,Movie,Starsky & Hutch,"June 2, 2021",2004,PG-13,101,min,null,null,null,null
s4285,TV Show,Ellen DeGeneres: Relatable,"December 18, 2018",2018,TV-MA,1,Season,null,null,null,null
s871,Movie,Amy Tan: Unintended Memoir,"May 18, 2021",2021,TV-14,101,min,null,null,null,null
s957,Movie,Zack and Miri Make a Porno,"May 1, 2021",2008,R,101,min,null,null,null,null
s978,Movie,Dedemin Fisi,"April 23, 2021",2016,TV-14,101,min,null,null,null,null
s4289,TV Show,Ashes of Love,"December 16, 2018",2018,TV-14,1,Season,null,null,null,null
s985,Movie,Kara Bela,"April 23, 2021",2015,TV-MA,101,min,null,null,null,null
s4291,TV Show,DreamWorks Holiday Classics,"December 16, 2018",2011,TV-PG,1,Season,null,null,null,null
s1017,Movie,Delhi Belly,"April 17, 2021",2011,TV-MA,101,min,null,null,null,null
s1125,Movie,Maximum Risk,"April 1, 2021",1996,R,101,min,null,null,null,null
